"2018","type","DGP","niter"
0.250924052913153,"se",2,75
1,"coverage",2,75
32.5574760437012,"time",2,75
0.0286018913295525,"est",1,76
0.0792525301418927,"se",1,76
1,"coverage",1,76
32.6201679706573,"time",1,76
0.217644551094408,"est",2,76
0.299268907442531,"se",2,76
1,"coverage",2,76
35.6545040607452,"time",2,76
0.00147168672113285,"est",1,77
0.0694443405821999,"se",1,77
1,"coverage",1,77
31.3878898620605,"time",1,77
0.0909660102670067,"est",2,77
0.213155176110966,"se",2,77
1,"coverage",2,77
40.0863361358643,"time",2,77
-0.0769356905548388,"est",1,78
0.0646319942110387,"se",1,78
1,"coverage",1,78
35.3300189971924,"time",1,78
-0.0680558160153222,"est",2,78
0.275585785052837,"se",2,78
1,"coverage",2,78
34.3596031665802,"time",2,78
0.124565242526224,"est",1,79
0.0761751767058874,"se",1,79
1,"coverage",1,79
32.8942379951477,"time",1,79
-0.115615198039197,"est",2,79
0.276668599389826,"se",2,79
1,"coverage",2,79
36.4757978916168,"time",2,79
-0.0503662660850086,"est",1,80
0.0577260095007782,"se",1,80
1,"coverage",1,80
34.7030260562897,"time",1,80
-0.0875204976756763,"est",2,80
0.184358739008638,"se",2,80
1,"coverage",2,80
32.9392518997192,"time",2,80
0.019835058686752,"est",1,81
0.0624879230689022,"se",1,81
1,"coverage",1,81
39.9992439746857,"time",1,81
0.0235381832829304,"est",2,81
0.137587383428223,"se",2,81
1,"coverage",2,81
36.9488408565521,"time",2,81
-0.0663422315076341,"est",1,82
0.0695351954424434,"se",1,82
1,"coverage",1,82
36.8009879589081,"time",1,82
-0.191701906323464,"est",2,82
0.276593267513158,"se",2,82
1,"coverage",2,82
32.587798833847,"time",2,82
-0.0525402431430386,"est",1,83
0.0581974328641401,"se",1,83
1,"coverage",1,83
37.1601510047913,"time",1,83
0.00368223669604983,"est",2,83
0.177116657845121,"se",2,83
1,"coverage",2,83
33.0273280143738,"time",2,83
-0.043373766878406,"est",1,84
0.0671607624340753,"se",1,84
1,"coverage",1,84
34.4950640201569,"time",1,84
-0.303619542883319,"est",2,84
0.313292470955527,"se",2,84
1,"coverage",2,84
33.9110260009766,"time",2,84
-0.0171307936520027,"est",1,85
0.0585081440176502,"se",1,85
1,"coverage",1,85
31.1290509700775,"time",1,85
0.222104512046601,"est",2,85
0.265754466266302,"se",2,85
1,"coverage",2,85
35.8900649547577,"time",2,85
